,title,authors
705,MSG-GAN: Multi-Scale Gradients for Generative Adversarial Networks,"Animesh Karnewar,  Oliver Wang"
706,Transferring Cross-Domain Knowledge for Video Sign Language Recognition,"Dongxu Li,  Xin Yu,  Chenchen Xu,  Lars Petersson,  Hongdong Li"
707,Flow Contrastive Estimation of Energy-Based Models,"Ruiqi Gao,  Erik Nijkamp,  Diederik P. Kingma,  Zhen Xu,  Andrew M. Dai,  Ying Nian Wu"
708,Improving the Robustness of Capsule Networks to Image Affine Transformations,"Jindong Gu,  Volker Tresp"
709,Interactive Two-Stream Decoder for Accurate and Fast Saliency Detection,"Huajun Zhou,  Xiaohua Xie,  Jian-Huang Lai,  Zixuan Chen,  Lingxiao Yang"
710,ViewAL: Active Learning With Viewpoint Entropy for Semantic Segmentation,"Yawar Siddiqui,  Julien Valentin,  Matthias Niessner"
711,A U-Net Based Discriminator for Generative Adversarial Networks,"Edgar Schonfeld,  Bernt Schiele,  Anna Khoreva"
712,Diversified Arbitrary Style Transfer via Deep Feature Perturbation,"Zhizhong Wang,  Lei Zhao,  Haibo Chen,  Lihong Qiu,  Qihang Mo,  Sihuan Lin,  Wei Xing,  Dongming Lu"
713,15 Keypoints Is All You Need,"Michael Snower,  Asim Kadav,  Farley Lai,  Hans Peter Graf"
714,"LUVLi Face Alignment: Estimating Landmarks' Location, Uncertainty, and Visibility Likelihood","Abhinav Kumar,  Tim K. Marks,  Wenxuan Mou,  Ye Wang,  Michael Jones,  Anoop Cherian,  Toshiaki Koike-Akino,  Xiaoming Liu,  Chen Feng"
715,Learning to Cartoonize Using White-Box Cartoon Representations,"Xinrui Wang,  Jinze Yu"
716,PointAugment: An Auto-Augmentation Framework for Point Cloud Classification,"Ruihui Li,  Xianzhi Li,  Pheng-Ann Heng,  Chi-Wing Fu"
717,Siamese Box Adaptive Network for Visual Tracking,"Zedu Chen,  Bineng Zhong,  Guorong Li,  Shengping Zhang,  Rongrong Ji"
718,Interpretable and Accurate Fine-grained Recognition via Region Grouping,"Zixuan Huang,  Yin Li"
719,Low-Rank Compression of Neural Nets: Learning the Rank of Each Layer,"Yerlan Idelbayev,  Miguel A. Carreira-Perpinan"
720,There and Back Again: Revisiting Backpropagation Saliency Methods,"Sylvestre-Alvise Rebuffi,  Ruth Fong,  Xu Ji,  Andrea Vedaldi"
721,Learning Meta Face Recognition in Unseen Domains,"Jianzhu Guo,  Xiangyu Zhu,  Chenxu Zhao,  Dong Cao,  Zhen Lei,  Stan Z. Li"
722,MineGAN: Effective Knowledge Transfer From GANs to Target Domains With Few Images,"Yaxing Wang,  Abel Gonzalez-Garcia,  David Berga,  Luis Herranz,  Fahad Shahbaz Khan,  Joost van de Weijer"
723,State-Aware Tracker for Real-Time Video Object Segmentation,"Xi Chen,  Zuoxin Li,  Ye Yuan,  Gang Yu,  Jianxin Shen,  Donglian Qi"
724,DualSDF: Semantic Shape Manipulation Using a Two-Level Representation,"Zekun Hao,  Hadar Averbuch-Elor,  Noah Snavely,  Serge Belongie"
725,Can We Learn Heuristics for Graphical Model Inference Using Reinforcement Learning?,"Safa Messaoud,  Maghav Kumar,  Alexander G. Schwing"
726,D3S - A Discriminative Single Shot Segmentation Tracker,"Alan Lukezic,  Jiri Matas,  Matej Kristan"
727,Cross-Spectral Face Hallucination via Disentangling Independent Factors,"Boyan Duan,  Chaoyou Fu,  Yi Li,  Xingguang Song,  Ran He"
728,Deep Face Super-Resolution With Iterative Collaboration Between Attentive Recovery and Landmark Estimation,"Cheng Ma,  Zhenyu Jiang,  Yongming Rao,  Jiwen Lu,  Jie Zhou"
729,Weakly-Supervised 3D Human Pose Learning via Multi-View Images in the Wild,"Umar Iqbal,  Pavlo Molchanov,  Jan Kautz"
730,Data Uncertainty Learning in Face Recognition,"Jie Chang,  Zhonghao Lan,  Changmao Cheng,  Yichen Wei"
731,Learning Fast and Robust Target Models for Video Object Segmentation,"Andreas Robinson,  Felix Jaremo Lawin,  Martin Danelljan,  Fahad Shahbaz Khan,  Michael Felsberg"
732,Transferring and Regularizing Prediction for Semantic Segmentation,"Yiheng Zhang,  Zhaofan Qiu,  Ting Yao,  Chong-Wah Ngo,  Dong Liu,  Tao Mei"
733,Adaptive Loss-Aware Quantization for Multi-Bit Networks,"Zhongnan Qu,  Zimu Zhou,  Yun Cheng,  Lothar Thiele"
734,MaskGAN: Towards Diverse and Interactive Facial Image Manipulation,"Cheng-Han Lee,  Ziwei Liu,  Lingyun Wu,  Ping Luo"
735,ClusterFit: Improving Generalization of Visual Representations,"Xueting Yan,  Ishan Misra,  Abhinav Gupta,  Deepti Ghadiyaram,  Dhruv Mahajan"
736,Robust Homography Estimation via Dual Principal Component Pursuit,"Tianjiao Ding,  Yunchen Yang,  Zhihui Zhu,  Daniel P. Robinson,  Rene Vidal,  Laurent Kneip,  Manolis C. Tsakiris"
737,Face X-Ray for More General Face Forgery Detection,"Lingzhi Li,  Jianmin Bao,  Ting Zhang,  Hao Yang,  Dong Chen,  Fang Wen,  Baining Guo"
738,Exploring Unlabeled Faces for Novel Attribute Discovery,"Hyojin Bahng,  Sunghyo Chung,  Seungjoo Yoo,  Jaegul Choo"
739,Spatially Attentive Output Layer for Image Classification,"Ildoo Kim,  Woonhyuk Baek,  Sungwoong Kim"
740,A Shared Multi-Attention Framework for Multi-Label Zero-Shot Learning,"Dat Huynh,  Ehsan Elhamifar"
741,Optical Flow in the Dark,"Yinqiang Zheng,  Mingfang Zhang,  Feng Lu"
742,Painting Many Pasts: Synthesizing Time Lapse Videos of Paintings,"Amy Zhao,  Guha Balakrishnan,  Kathleen M. Lewis,  Fredo Durand,  John V. Guttag,  Adrian V. Dalca"
743,Learning a Neural Solver for Multiple Object Tracking,"Guillem Braso,  Laura Leal-Taixe"
744,Rethinking Data Augmentation for Image Super-resolution: A Comprehensive Analysis and a New Strategy,"Jaejun Yoo,  Namhyuk Ahn,  Kyung-Ah Sohn"
745,Evade Deep Image Retrieval by Stashing Private Images in the Hash Space,"Yanru Xiao,  Cong Wang,  Xing Gao"
746,GanHand: Predicting Human Grasp Affordances in Multi-Object Scenes,"Enric Corona,  Albert Pumarola,  Guillem Alenya,  Francesc Moreno-Noguer,  Gregory Rogez"
747,"EventSR: From Asynchronous Events to Image Reconstruction, Restoration, and Super-Resolution via End-to-End Adversarial Learning","Lin Wang,  Tae-Kyun Kim,  Kuk-Jin Yoon"
748,Quaternion Product Units for Deep Learning on 3D Rotation Groups,"Xuan Zhang,  Shaofei Qin,  Yi Xu,  Hongteng Xu"
749,3D Human Mesh Regression With Dense Correspondence,"Wang Zeng,  Wanli Ouyang,  Ping Luo,  Wentao Liu,  Xiaogang Wang"
750,Learning to Shadow Hand-Drawn Sketches,"Qingyuan Zheng,  Zhuoru Li,  Adam Bargteil"
751,Optimizing Rank-Based Metrics With Blackbox Differentiation,"Michal Rolinek,  Vit Musil,  Anselm Paulus,  Marin Vlastelica,  Claudio Michaelis,  Georg Martius"
752,Fast Texture Synthesis via Pseudo Optimizer,"Wu Shi,  Yu Qiao"
753,ENSEI: Efficient Secure Inference via Frequency-Domain Homomorphic Convolution for Privacy-Preserving Visual Recognition,"Song Bian,  Tianchen Wang,  Masayuki Hiromoto,  Yiyu Shi,  Takashi Sato"
754,Learning Dynamic Relationships for 3D Human Motion Prediction,"Qiongjie Cui,  Huaijiang Sun,  Fei Yang"
755,SAM: The Sensitivity of Attribution Methods to Hyperparameters,"Naman Bansal,  Chirag Agarwal,  Anh Nguyen"
756,Learning to Optimize on SPD Manifolds,"Zhi Gao,  Yuwei Wu,  Yunde Jia,  Mehrtash Harandi"
757,RGBD-Dog: Predicting Canine Pose from RGBD Sensors,"Sinead Kearney,  Wenbin Li,  Martin Parsons,  Kwang In Kim,  Darren Cosker"
758,CookGAN: Causality Based Text-to-Image Synthesis,"Bin Zhu,  Chong-Wah Ngo"
759,Image Based Virtual Try-On Network From Unpaired Data,"Assaf Neuberger,  Eran Borenstein,  Bar Hilleli,  Eduard Oks,  Sharon Alpert"
760,EventCap: Monocular 3D Capture of High-Speed Human Motions Using an Event Camera,"Lan Xu,  Weipeng Xu,  Vladislav Golyanik,  Marc Habermann,  Lu Fang,  Christian Theobalt"
761,Dreaming to Distill: Data-Free Knowledge Transfer via DeepInversion,"Hongxu Yin,  Pavlo Molchanov,  Jose M. Alvarez,  Zhizhong Li,  Arun Mallya,  Derek Hoiem,  Niraj K. Jha,  Jan Kautz"
762,Spherical Space Domain Adaptation With Robust Pseudo-Label Loss,"Xiang Gu,  Jian Sun,  Zongben Xu"
763,Approximating shapes in images with low-complexity polygons,"Muxingzi Li,  Florent Lafarge,  Renaud Marlet"
764,Vec2Face: Unveil Human Faces From Their Blackbox Features in Face Recognition,"Chi Nhan Duong,  Thanh-Dat Truong,  Khoa Luu,  Kha Gia Quach,  Hung Bui,  Kaushik Roy"
765,SiamCAR: Siamese Fully Convolutional Classification and Regression for Visual Tracking,"Dongyan Guo,  Jun Wang,  Ying Cui,  Zhenhua Wang,  Shengyong Chen"
766,Deep Image Spatial Transformation for Person Image Generation,"Yurui Ren,  Xiaoming Yu,  Junming Chen,  Thomas H. Li,  Ge Li"
767,Fashion Editing With Adversarial Parsing Learning,"Haoye Dong,  Xiaodan Liang,  Yixuan Zhang,  Xujie Zhang,  Xiaohui Shen,  Zhenyu Xie,  Bowen Wu,  Jian Yin"
768,Multiview-Consistent Semi-Supervised Learning for 3D Human Pose Estimation,"Rahul Mitra,  Nitesh B. Gundavarapu,  Abhishek Sharma,  Arjun Jain"
769,Attack to Explain Deep Representation,"Mohammad A. A. K. Jalwana,  Naveed Akhtar,  Mohammed Bennamoun,  Ajmal Mian"
770,FALCON: A Fourier Transform Based Approach for Fast and Secure Convolutional Neural Network Predictions,"Shaohua Li,  Kaiping Xue,  Bin Zhu,  Chenkai Ding,  Xindi Gao,  David Wei,  Tao Wan"
771,The Knowledge Within: Methods for Data-Free Model Compression,"Matan Haroush,  Itay Hubara,  Elad Hoffer,  Daniel Soudry"
772,PropagationNet: Propagate Points to Curve to Learn Structure Information,"Xiehe Huang,  Weihong Deng,  Haifeng Shen,  Xiubao Zhang,  Jieping Ye"
773,S3VAE: Self-Supervised Sequential VAE for Representation Disentanglement and Data Generation,"Yizhe Zhu,  Martin Renqiang Min,  Asim Kadav,  Hans Peter Graf"
774,"Same Features, Different Day: Weakly Supervised Feature Learning for Seasonal Invariance","Jaime Spencer,  Richard Bowden,  Simon Hadfield"
775,Implicit Functions in Feature Space for 3D Shape Reconstruction and Completion,"Julian Chibane,  Thiemo Alldieck,  Gerard Pons-Moll"
776,AdaCoSeg: Adaptive Shape Co-Segmentation With Group Consistency Loss,"Chenyang Zhu,  Kai Xu,  Siddhartha Chaudhuri,  Li Yi,  Leonidas J. Guibas,  Hao Zhang"
777,Learning Combinatorial Solver for Graph Matching,"Tao Wang,  He Liu,  Yidong Li,  Yi Jin,  Xiaohui Hou,  Haibin Ling"
778,Nonparametric Object and Parts Modeling With Lie Group Dynamics,"David S. Hayden,  Jason Pacheco,  John W. Fisher III"
779,A Neural Rendering Framework for Free-Viewpoint Relighting,"Zhang Chen,  Anpei Chen,  Guli Zhang,  Chengyuan Wang,  Yu Ji,  Kiriakos N. Kutulakos,  Jingyi Yu"
780,Attribution in Scale and Space,"Shawn Xu,  Subhashini Venugopalan,  Mukund Sundararajan"
781,Probabilistic Regression for Visual Tracking,"Martin Danelljan,  Luc Van Gool,  Radu Timofte"
782,3DRegNet: A Deep Neural Network for 3D Point Registration,"G. Dias Pais,  Srikumar Ramalingam,  Venu Madhav Govindu,  Jacinto C. Nascimento,  Rama Chellappa,  Pedro Miraldo"
783,SEAN: Image Synthesis With Semantic Region-Adaptive Normalization,"Peihao Zhu,  Rameen Abdal,  Yipeng Qin,  Peter Wonka"
784,Robust Reference-Based Super-Resolution With Similarity-Aware Deformable Convolution,"Gyumin Shim,  Jinsun Park,  In So Kweon"
785,Search to Distill: Pearls Are Everywhere but Not the Eyes,"Yu Liu,  Xuhui Jia,  Mingxing Tan,  Raviteja Vemulapalli,  Yukun Zhu,  Bradley Green,  Xiaogang Wang"
786,Boosting Semantic Human Matting With Coarse Annotations,"Jinlin Liu,  Yuan Yao,  Wendi Hou,  Miaomiao Cui,  Xuansong Xie,  Changshui Zhang,  Xian-Sheng Hua"
787,Few-Shot Learning via Embedding Adaptation With Set-to-Set Functions,"Han-Jia Ye,  Hexiang Hu,  De-Chuan Zhan,  Fei Sha"
788,FM2u-Net: Face Morphological Multi-Branch Network for Makeup-Invariant Face Verification,"Wenxuan Wang,  Yanwei Fu,  Xuelin Qian,  Yu-Gang Jiang,  Qi Tian,  Xiangyang Xue"
789,Deep Semantic Clustering by Partition Confidence Maximisation,"Jiabo Huang,  Shaogang Gong,  Xiatian Zhu"
790,A Transductive Approach for Video Object Segmentation,"Yizhuo Zhang,  Zhirong Wu,  Houwen Peng,  Stephen Lin"
791,Uncertainty-Aware Mesh Decoder for High Fidelity 3D Face Reconstruction,"Gun-Hee Lee,  Seong-Whan Lee"
792,Object-Occluded Human Shape and Pose Estimation From a Single Color Image,"Tianshu Zhang,  Buzhen Huang,  Yangang Wang"
793,MAST: A Memory-Augmented Self-Supervised Tracker,"Zihang Lai,  Erika Lu,  Weidi Xie"
794,Wish You Were Here: Context-Aware Human Generation,"Oran Gafni,  Lior Wolf"
795,Attention-Driven Cropping for Very High Resolution Facial Landmark Detection,"Prashanth Chandran,  Derek Bradley,  Markus Gross,  Thabo Beeler"
796,Contextual Residual Aggregation for Ultra High-Resolution Image Inpainting,"Zili Yi,  Qiang Tang,  Shekoofeh Azizi,  Daesik Jang,  Zhan Xu"
797,StructEdit: Learning Structural Shape Variations,"Kaichun Mo,  Paul Guerrero,  Li Yi,  Hao Su,  Peter Wonka,  Niloy J. Mitra,  Leonidas J. Guibas"
798,Hierarchical Human Parsing With Typed Part-Relation Reasoning,"Wenguan Wang,  Hailong Zhu,  Jifeng Dai,  Yanwei Pang,  Jianbing Shen,  Ling Shao"
799,High-Resolution Daytime Translation Without Domain Labels,"Ivan Anokhin,  Pavel Solovev,  Denis Korzhenkov,  Alexey Kharlamov,  Taras Khakhulin,  Aleksei Silvestrov,  Sergey Nikolenko,  Victor Lempitsky,  Gleb Sterkin"
800,Non-Adversarial Video Synthesis With Learned Priors,"Abhishek Aich,  Akash Gupta,  Rameswar Panda,  Rakib Hyder,  M. Salman Asif,  Amit K. Roy-Chowdhury"
801,Deep Homography Estimation for Dynamic Scenes,"Hoang Le,  Feng Liu,  Shu Zhang,  Aseem Agarwala"
802,Where Does It End? - Reasoning About Hidden Surfaces by Object Intersection Constraints,"Michael Strecke,  Jorg Stuckler"
803,Epipolar Transformers,"Yihui He,  Rui Yan,  Katerina Fragkiadaki,  Shoou-I Yu"
804,"Correlating Edge, Pose With Parsing","Ziwei Zhang,  Chi Su,  Liang Zheng,  Xiaodong Xie"
805,Relative Interior Rule in Block-Coordinate Descent,"Tomas Werner,  Daniel Prusa,  Tomas Dlask"
806,Controllable Person Image Synthesis With Attribute-Decomposed GAN,"Yifang Men,  Yiming Mao,  Yuning Jiang,  Wei-Ying Ma,  Zhouhui Lian"
807,Unpaired Portrait Drawing Generation via Asymmetric Cycle Mapping,"Ran Yi,  Yong-Jin Liu,  Yu-Kun Lai,  Paul L. Rosin"
808,Advancing High Fidelity Identity Swapping for Forgery Detection,"Lingzhi Li,  Jianmin Bao,  Hao Yang,  Dong Chen,  Fang Wen"
809,BachGAN: High-Resolution Image Synthesis From Salient Object Layout,"Yandong Li,  Yu Cheng,  Zhe Gan,  Licheng Yu,  Liqiang Wang,  Jingjing Liu"
810,SER-FIQ: Unsupervised Estimation of Face Image Quality Based on Stochastic Embedding Robustness,"Philipp Terhorst,  Jan Niklas Kolf,  Naser Damer,  Florian Kirchbuchner,  Arjan Kuijper"
811,Globally Optimal Contrast Maximisation for Event-Based Motion Estimation,"Daqi Liu,  Alvaro Parra,  Tat-Jun Chin"
812,Towards High-Fidelity 3D Face Reconstruction From In-the-Wild Images Using Graph Convolutional Networks,"Jiangke Lin,  Yi Yuan,  Tianjia Shao,  Kun Zhou"
813,PolyTransform: Deep Polygon Transformer for Instance Segmentation,"Justin Liang,  Namdar Homayounfar,  Wei-Chiu Ma,  Yuwen Xiong,  Rui Hu,  Raquel Urtasun"
814,Towards Fairness in Visual Recognition: Effective Strategies for Bias Mitigation,"Zeyu Wang,  Klint Qinami,  Ioannis Christos Karakozis,  Kyle Genova,  Prem Nair,  Kenji Hata,  Olga Russakovsky"
815,RDCFace: Radial Distortion Correction for Face Recognition,"He Zhao,  Xianghua Ying,  Yongjie Shi,  Xin Tong,  Jingsi Wen,  Hongbin Zha"
816,Learning Dynamic Routing for Semantic Segmentation,"Yanwei Li,  Lin Song,  Yukang Chen,  Zeming Li,  Xiangyu Zhang,  Xingang Wang,  Jian Sun"
817,GNN3DMOT: Graph Neural Network for 3D Multi-Object Tracking With 2D-3D Multi-Feature Learning,"Xinshuo Weng,  Yongxin Wang,  Yunze Man,  Kris M. Kitani"
818,Searching Central Difference Convolutional Networks for Face Anti-Spoofing,"Zitong Yu,  Chenxu Zhao,  Zezheng Wang,  Yunxiao Qin,  Zhuo Su,  Xiaobai Li,  Feng Zhou,  Guoying Zhao"
819,PREDICT & CLUSTER: Unsupervised Skeleton Based Action Recognition,"Kun Su,  Xiulong Liu,  Eli Shlizerman"
820,RetinaFace: Single-Shot Multi-Level Face Localisation in the Wild,"Jiankang Deng,  Jia Guo,  Evangelos Ververas,  Irene Kotsia,  Stefanos Zafeiriou"
821,Monocular Real-Time Hand Shape and Motion Capture Using Multi-Modal Data,"Yuxiao Zhou,  Marc Habermann,  Weipeng Xu,  Ikhsanul Habibie,  Christian Theobalt,  Feng Xu"
822,Mitigating Bias in Face Recognition Using Skewness-Aware Reinforcement Learning,"Mei Wang,  Weihong Deng"
823,Single Image Reflection Removal With Physically-Based Training Images,"Soomin Kim,  Yuchi Huo,  Sung-Eui Yoon"
824,Disentangled Image Generation Through Structured Noise Injection,"Yazeed Alharbi,  Peter Wonka"
825,Deep 3D Capture: Geometry and Reflectance From Sparse Multi-View Images,"Sai Bi,  Zexiang Xu,  Kalyan Sunkavalli,  David Kriegman,  Ravi Ramamoorthi"
826,Multi-Scale Fusion Subspace Clustering Using Similarity Constraint,"Zhiyuan Dang,  Cheng Deng,  Xu Yang,  Heng Huang"
827,GroupFace: Learning Latent Groups and Constructing Group-Based Representations for Face Recognition,"Yonghyun Kim,  Wonpyo Park,  Myung-Cheol Roh,  Jongju Shin"
828,Learning to Optimize Non-Rigid Tracking,"Yang Li,  Aljaz Bozic,  Tianwei Zhang,  Yanli Ji,  Tatsuya Harada,  Matthias Niessner"
829,Weakly Supervised Discriminative Feature Learning With State Information for Person Identification,"Hong-Xing Yu,  Wei-Shi Zheng"
830,An Internal Covariate Shift Bounding Algorithm for Deep Neural Networks by Unitizing Layers' Outputs,"You Huang,  Yuanlong Yu"
831,MixNMatch: Multifactor Disentanglement and Encoding for Conditional Image Generation,"Yuheng Li,  Krishna Kumar Singh,  Utkarsh Ojha,  Yong Jae Lee"
832,Parsing-Based View-Aware Embedding Network for Vehicle Re-Identification,"Dechao Meng,  Liang Li,  Xuejing Liu,  Yadong Li,  Shijie Yang,  Zheng-Jun Zha,  Xingyu Gao,  Shuhui Wang,  Qingming Huang"
833,PF-Net: Point Fractal Network for 3D Point Cloud Completion,"Zitian Huang,  Yikuan Yu,  Jiawen Xu,  Feng Ni,  Xinyi Le"
834,Stochastic Classifiers for Unsupervised Domain Adaptation,"Zhihe Lu,  Yongxin Yang,  Xiatian Zhu,  Cong Liu,  Yi-Zhe Song,  Tao Xiang"
835,CIAGAN: Conditional Identity Anonymization Generative Adversarial Networks,"Maxim Maximov,  Ismail Elezi,  Laura Leal-Taixe"
836,Hierarchically Robust Representation Learning,"Qi Qian,  Juhua Hu,  Hao Li"
837,Towards Robust Image Classification Using Sequential Attention Models,"Daniel Zoran,  Mike Chrzanowski,  Po-Sen Huang,  Sven Gowal,  Alex Mott,  Pushmeet Kohli"
838,A Morphable Face Albedo Model,"William A. P. Smith,  Alassane Seck,  Hannah Dee,  Bernard Tiddeman,  Joshua B. Tenenbaum,  Bernhard Egger"
839,Fast Video Object Segmentation With Temporal Aggregation Network and Dynamic Template Matching,"Xuhua Huang,  Jiarui Xu,  Yu-Wing Tai,  Chi-Keung Tang"
840,Affinity Graph Supervision for Visual Recognition,"Chu Wang,  Babak Samari,  Vladimir G. Kim,  Siddhartha Chaudhuri,  Kaleem Siddiqi"
841,Distilling Effective Supervision From Severe Label Noise,"Zizhao Zhang,  Han Zhang,  Sercan O. Arik,  Honglak Lee,  Tomas Pfister"
842,Temporally Distributed Networks for Fast Video Semantic Segmentation,"Ping Hu,  Fabian Caba,  Oliver Wang,  Zhe Lin,  Stan Sclaroff,  Federico Perazzi"
843,Noise Robust Generative Adversarial Networks,"Takuhiro Kaneko,  Tatsuya Harada"
844,DeepDeform: Learning Non-Rigid RGB-D Reconstruction With Semi-Supervised Data,"Aljaz Bozic,  Michael Zollhofer,  Christian Theobalt,  Matthias Niessner"
845,Learning Video Stabilization Using Optical Flow,"Jiyang Yu,  Ravi Ramamoorthi"
846,Breaking the Cycle - Colleagues Are All You Need,"Ori Nizan,  Ayellet Tal"
847,Circle Loss: A Unified Perspective of Pair Similarity Optimization,"Yifan Sun,  Changmao Cheng,  Yuhan Zhang,  Chi Zhang,  Liang Zheng,  Zhongdao Wang,  Yichen Wei"
848,A Characteristic Function Approach to Deep Implicit Generative Modeling,"Abdul Fatir Ansari,  Jonathan Scarlett,  Harold Soh"
849,Bayesian Adversarial Human Motion Synthesis,"Rui Zhao,  Hui Su,  Qiang Ji"
850,On Positive-Unlabeled Classification in GAN,"Tianyu Guo,  Chang Xu,  Jiajun Huang,  Yunhe Wang,  Boxin Shi,  Chao Xu,  Dacheng Tao"
851,A Unified Object Motion and Affinity Model for Online Multi-Object Tracking,"Junbo Yin,  Wenguan Wang,  Qinghao Meng,  Ruigang Yang,  Jianbing Shen"
852,Image2StyleGAN++: How to Edit the Embedded Images?,"Rameen Abdal,  Yipeng Qin,  Peter Wonka"
853,Efficient and Robust Shape Correspondence via Sparsity-Enforced Quadratic Assignment,"Rui Xiang,  Rongjie Lai,  Hongkai Zhao"
854,PolarNet: An Improved Grid Representation for Online LiDAR Point Clouds Semantic Segmentation,"Yang Zhang,  Zixiang Zhou,  Philip David,  Xiangyu Yue,  Zerong Xi,  Boqing Gong,  Hassan Foroosh"
855,CascadePSP: Toward Class-Agnostic and Very High-Resolution Segmentation via Global and Local Refinement,"Ho Kei Cheng,  Jihoon Chung,  Yu-Wing Tai,  Chi-Keung Tang"
856,GHUM & GHUML: Generative 3D Human Shape and Articulated Pose Models,"Hongyi Xu,  Eduard Gabriel Bazavan,  Andrei Zanfir,  William T. Freeman,  Rahul Sukthankar,  Cristian Sminchisescu"
857,Panoptic-Based Image Synthesis,"Aysegul Dundar,  Karan Sapra,  Guilin Liu,  Andrew Tao,  Bryan Catanzaro"
858,Unity Style Transfer for Person Re-Identification,"Chong Liu,  Xiaojun Chang,  Yi-Dong Shen"
859,Minimal Solvers for 3D Scan Alignment With Pairs of Intersecting Lines,"Andre Mateus,  Srikumar Ramalingam,  Pedro Miraldo"
860,Distilling Knowledge From Graph Convolutional Networks,"Yiding Yang,  Jiayan Qiu,  Mingli Song,  Dacheng Tao,  Xinchao Wang"
861,Learning Oracle Attention for High-Fidelity Face Completion,"Tong Zhou,  Changxing Ding,  Shaowen Lin,  Xinchao Wang,  Dacheng Tao"
862,Image Super-Resolution With Cross-Scale Non-Local Attention and Exhaustive Self-Exemplars Mining,"Yiqun Mei,  Yuchen Fan,  Yuqian Zhou,  Lichao Huang,  Thomas S. Huang,  Honghui Shi"
863,On the Regularization Properties of Structured Dropout,"Ambar Pal,  Connor Lane,  Rene Vidal,  Benjamin D. Haeffele"
864,Deep Geometric Functional Maps: Robust Feature Learning for Shape Correspondence,"Nicolas Donati,  Abhishek Sharma,  Maks Ovsjanikov"
865,Iteratively-Refined Interactive 3D Medical Image Segmentation With Multi-Agent Reinforcement Learning,"Xuan Liao,  Wenhao Li,  Qisen Xu,  Xiangfeng Wang,  Bo Jin,  Xiaoyun Zhang,  Yanfeng Wang,  Ya Zhang"
866,Editing in Style: Uncovering the Local Semantics of GANs,"Edo Collins,  Raja Bala,  Bob Price,  Sabine Susstrunk"
867,A Graduated Filter Method for Large Scale Robust Estimation,"Huu Le,  Christopher Zach"
868,Discovering Synchronized Subsets of Sequences: A Large Scale Solution,"Evangelos Sariyanidi,  Casey J. Zampella,  Keith G. Bartley,  John D. Herrington,  Theodore D. Satterthwaite,  Robert T. Schultz,  Birkan Tunc"
869,DeepCap: Monocular Human Performance Capture Using Weak Supervision,"Marc Habermann,  Weipeng Xu,  Michael Zollhofer,  Gerard Pons-Moll,  Christian Theobalt"
870,Learning Physics-Guided Face Relighting Under Directional Light,"Thomas Nestmeyer,  Jean-Francois Lalonde,  Iain Matthews,  Andreas Lehrmann"
871,Unsupervised Representation Learning for Gaze Estimation,"Yu Yu,  Jean-Marc Odobez"
872,Learning Better Lossless Compression Using Lossy Compression,"Fabian Mentzer,  Luc Van Gool,  Michael Tschannen"
873,Dynamic Hierarchical Mimicking Towards Consistent Optimization Objectives,"Duo Li,  Qifeng Chen"
874,UCTGAN: Diverse Image Inpainting Based on Unsupervised Cross-Space Translation,"Lei Zhao,  Qihang Mo,  Sihuan Lin,  Zhizhong Wang,  Zhiwen Zuo,  Haibo Chen,  Wei Xing,  Dongming Lu"
875,Reciprocal Learning Networks for Human Trajectory Prediction,"Hao Sun,  Zhiqun Zhao,  Zhihai He"
876,Towards Universal Representation Learning for Deep Face Recognition,"Yichun Shi,  Xiang Yu,  Kihyuk Sohn,  Manmohan Chandraker,  Anil K. Jain"
877,Minimal Solutions to Relative Pose Estimation From Two Views Sharing a Common Direction With Unknown Focal Length,"Yaqing Ding,  Jian Yang,  Jean Ponce,  Hui Kong"
878,Deep Fair Clustering for Visual Learning,"Peizhao Li,  Han Zhao,  Hongfu Liu"
879,Rotation Consistent Margin Loss for Efficient Low-Bit Face Recognition,"Yudong Wu,  Yichao Wu,  Ruihao Gong,  Yuanhao Lv,  Ken Chen,  Ding Liang,  Xiaolin Hu,  Xianglong Liu,  Junjie Yan"
880,Super-BPD: Super Boundary-to-Pixel Direction for Fast Image Segmentation,"Jianqiang Wan,  Yang Liu,  Donglai Wei,  Xiang Bai,  Yongchao Xu"
881,TransMoMo: Invariance-Driven Unsupervised Video Motion Retargeting,"Zhuoqian Yang,  Wentao Zhu,  Wayne Wu,  Chen Qian,  Qiang Zhou,  Bolei Zhou,  Chen Change Loy"
882,D3Feat: Joint Learning of Dense Detection and Description of 3D Local Features,"Xuyang Bai,  Zixin Luo,  Lei Zhou,  Hongbo Fu,  Long Quan,  Chiew-Lan Tai"
883,Cross-Batch Memory for Embedding Learning,"Xun Wang,  Haozhi Zhang,  Weilin Huang,  Matthew R. Scott"
884,Hierarchical Pyramid Diverse Attention Networks for Face Recognition,"Qiangchang Wang,  Tianyi Wu,  He Zheng,  Guodong Guo"
885,ARShadowGAN: Shadow Generative Adversarial Network for Augmented Reality in Single Light Scenes,"Daquan Liu,  Chengjiang Long,  Hongpan Zhang,  Hanning Yu,  Xinzhi Dong,  Chunxia Xiao"
886,Going Deeper With Lean Point Networks,"Eric-Tuan Le,  Iasonas Kokkinos,  Niloy J. Mitra"
887,Semantic Image Manipulation Using Scene Graphs,"Helisa Dhamo,  Azade Farshad,  Iro Laina,  Nassir Navab,  Gregory D. Hager,  Federico Tombari,  Christian Rupprecht"
