,title,authors
537,RAVEN: A Dataset for Relational and Analogical Visual REasoNing,"Chi Zhang,  Feng Gao,  Baoxiong Jia,  Yixin Zhu,  Song-Chun Zhu"
538,Surface Reconstruction From Normals: A Robust DGP-Based Discontinuity Preservation Approach,"Wuyuan Xie,  Miaohui Wang,  Mingqiang Wei,  Jianmin Jiang,  Jing Qin"
539,"DeepFashion2: A Versatile Benchmark for Detection, Pose Estimation, Segmentation and Re-Identification of Clothing Images","Yuying Ge,  Ruimao Zhang,  Xiaogang Wang,  Xiaoou Tang,  Ping Luo"
540,Jumping Manifolds: Geometry Aware Dense Non-Rigid Structure From Motion,Suryansh Kumar
541,LVIS: A Dataset for Large Vocabulary Instance Segmentation,"Agrim Gupta,  Piotr Dollar,  Ross Girshick"
542,Fast Object Class Labelling via Speech,"Michael Gygli,  Vittorio Ferrari"
543,LaSOT: A High-Quality Benchmark for Large-Scale Single Object Tracking,"Heng Fan,  Liting Lin,  Fan Yang,  Peng Chu,  Ge Deng,  Sijia Yu,  Hexin Bai,  Yong Xu,  Chunyuan Liao,  Haibin Ling"
544,Creative Flow+ Dataset,"Maria Shugrina,  Ziheng Liang,  Amlan Kar,  Jiaman Li,  Angad Singh,  Karan Singh,  Sanja Fidler"
545,Weakly Supervised Open-Set Domain Adaptation by Dual-Domain Collaboration,"Shuhan Tan,  Jiening Jiao,  Wei-Shi Zheng"
546,A Neurobiological Evaluation Metric for Neural Network Model Search,"Nathaniel Blanchard,  Jeffery Kinnison,  Brandon RichardWebster,  Pouya Bashivan,  Walter J. Scheirer"
547,Iterative Projection and Matching: Finding Structure-Preserving Representatives and Its Application to Computer Vision,"Alireza Zaeemzadeh,  Mohsen Joneidi,  Nazanin Rahnavard,  Mubarak Shah"
548,Efficient Multi-Domain Learning by Covariance Normalization,"Yunsheng Li,  Nuno Vasconcelos"
549,Predicting Visible Image Differences Under Varying Display Brightness and Viewing Distance,"Nanyang Ye,  Krzysztof Wolski,  Rafal K. Mantiuk"
550,A Bayesian Perspective on the Deep Image Prior,"Zezhou Cheng,  Matheus Gadelha,  Subhransu Maji,  Daniel Sheldon"
551,ApolloCar3D: A Large 3D Car Instance Understanding Benchmark for Autonomous Driving,"Xibin Song,  Peng Wang,  Dingfu Zhou,  Rui Zhu,  Chenye Guan,  Yuchao Dai,  Hao Su,  Hongdong Li,  Ruigang Yang"
552,Compressing Unknown Images With Product Quantizer for Efficient Zero-Shot Classification,"Jin Li,  Xuguang Lan,  Yang Liu,  Le Wang,  Nanning Zheng"
553,Self-Supervised Convolutional Subspace Clustering Network,"Junjian Zhang,  Chun-Guang Li,  Chong You,  Xianbiao Qi,  Honggang Zhang,  Jun Guo,  Zhouchen Lin"
554,Multi-Scale Geometric Consistency Guided Multi-View Stereo,"Qingshan Xu,  Wenbing Tao"
555,Privacy Preserving Image-Based Localization,"Pablo Speciale,  Johannes L. Schonberger,  Sing Bing Kang,  Sudipta N. Sinha,  Marc Pollefeys"
556,SimulCap : Single-View Human Performance Capture With Cloth Simulation,"Tao Yu,  Zerong Zheng,  Yuan Zhong,  Jianhui Zhao,  Qionghai Dai,  Gerard Pons-Moll,  Yebin Liu"
557,Hierarchical Deep Stereo Matching on High-Resolution Images,"Gengshan Yang,  Joshua Manela,  Michael Happold,  Deva Ramanan"
558,Recurrent MVSNet for High-Resolution Multi-View Stereo Depth Inference,"Yao Yao,  Zixin Luo,  Shiwei Li,  Tianwei Shen,  Tian Fang,  Long Quan"
559,Synthesizing 3D Shapes From Silhouette Image Collections Using Multi-Projection Generative Adversarial Networks,"Xiao Li,  Yue Dong,  Pieter Peers,  Xin Tong"
560,The Perfect Match: 3D Point Cloud Matching With Smoothed Densities,"Zan Gojcic,  Caifa Zhou,  Jan D. Wegner,  Andreas Wieser"
561,Recurrent Neural Network for (Un-)Supervised Learning of Monocular Video Visual Odometry and Depth,"Rui Wang,  Stephen M. Pizer,  Jan-Michael Frahm"
562,PointWeb: Enhancing Local Neighborhood Features for Point Cloud Processing,"Hengshuang Zhao,  Li Jiang,  Chi-Wing Fu,  Jiaya Jia"
563,Scan2Mesh: From Unstructured Range Scans to 3D Meshes,"Angela Dai,  Matthias Niessner"
564,Unsupervised Domain Adaptation for ToF Data Denoising With Adversarial Learning,"Gianluca Agresti,  Henrik Schaefer,  Piergiorgio Sartor,  Pietro Zanuttigh"
565,Learning Independent Object Motion From Unlabelled Stereoscopic Videos,"Zhe Cao,  Abhishek Kar,  Christian Hane,  Jitendra Malik"
566,Learning Single-Image Depth From Videos Using Quality Assessment Networks,"Weifeng Chen,  Shengyi Qian,  Jia Deng"
567,Learning 3D Human Dynamics From Video,"Angjoo Kanazawa,  Jason Y. Zhang,  Panna Felsen,  Jitendra Malik"
568,Lending Orientation to Neural Networks for Cross-View Geo-Localization,"Liu Liu,  Hongdong Li"
569,Visual Localization by Learning Objects-Of-Interest Dense Match Regression,"Philippe Weinzaepfel,  Gabriela Csurka,  Yohann Cabon,  Martin Humenberger"
570,Bilateral Cyclic Constraint and Adaptive Regularization for Unsupervised Monocular Depth Prediction,"Alex Wong,  Stefano Soatto"
571,Face Parsing With RoI Tanh-Warping,"Jinpeng Lin,  Hao Yang,  Dong Chen,  Ming Zeng,  Fang Wen,  Lu Yuan"
572,Multi-Person Articulated Tracking With Spatial and Temporal Embeddings,"Sheng Jin,  Wentao Liu,  Wanli Ouyang,  Chen Qian"
573,Multi-Person Pose Estimation With Enhanced Channel-Wise and Spatial Information,"Kai Su,  Dongdong Yu,  Zhenqi Xu,  Xin Geng,  Changhu Wang"
574,A Compact Embedding for Facial Expression Similarity,"Raviteja Vemulapalli,  Aseem Agarwala"
575,Deep High-Resolution Representation Learning for Human Pose Estimation,"Ke Sun,  Bin Xiao,  Dong Liu,  Jingdong Wang"
576,Feature Transfer Learning for Face Recognition With Under-Represented Data,"Xi Yin,  Xiang Yu,  Kihyuk Sohn,  Xiaoming Liu,  Manmohan Chandraker"
577,Unsupervised 3D Pose Estimation With Geometric Self-Supervision,"Ching-Hang Chen,  Ambrish Tyagi,  Amit Agrawal,  Dylan Drover,  Rohith MV,  Stefan Stojanov,  James M. Rehg"
578,Peeking Into the Future: Predicting Future Person Activities and Locations in Videos,"Junwei Liang,  Lu Jiang,  Juan Carlos Niebles,  Alexander G. Hauptmann,  Li Fei-Fei"
579,Re-Identification With Consistent Attentive Siamese Networks,"Meng Zheng,  Srikrishna Karanam,  Ziyan Wu,  Richard J. Radke"
580,On the Continuity of Rotation Representations in Neural Networks,"Yi Zhou,  Connelly Barnes,  Jingwan Lu,  Jimei Yang,  Hao Li"
581,Iterative Residual Refinement for Joint Optical Flow and Occlusion Estimation,"Junhwa Hur,  Stefan Roth"
582,Inverse Discriminative Networks for Handwritten Signature Verification,"Ping Wei,  Huan Li,  Ping Hu"
583,Led3D: A Lightweight and Efficient Deep Approach to Recognizing Low-Quality 3D Faces,"Guodong Mu,  Di Huang,  Guosheng Hu,  Jia Sun,  Yunhong Wang"
584,ROI Pooled Correlation Filters for Visual Tracking,"Yuxuan Sun,  Chong Sun,  Dong Wang,  You He,  Huchuan Lu"
585,Deep Video Inpainting,"Dahun Kim,  Sanghyun Woo,  Joon-Young Lee,  In So Kweon"
586,DM-GAN: Dynamic Memory Generative Adversarial Networks for Text-To-Image Synthesis,"Minfeng Zhu,  Pingbo Pan,  Wei Chen,  Yi Yang"
587,Non-Adversarial Image Synthesis With Generative Latent Nearest Neighbors,"Yedid Hoshen,  Ke Li,  Jitendra Malik"
588,Mixture Density Generative Adversarial Networks,"Hamid Eghbal-zadeh,  Werner Zellinger,  Gerhard Widmer"
589,SketchGAN: Joint Sketch Completion and Recognition With Generative Adversarial Network,"Fang Liu,  Xiaoming Deng,  Yu-Kun Lai,  Yong-Jin Liu,  Cuixia Ma,  Hongan Wang"
590,Foreground-Aware Image Inpainting,"Wei Xiong,  Jiahui Yu,  Zhe Lin,  Jimei Yang,  Xin Lu,  Connelly Barnes,  Jiebo Luo"
591,Art2Real: Unfolding the Reality of Artworks via Semantically-Aware Image-To-Image Translation,"Matteo Tomei,  Marcella Cornia,  Lorenzo Baraldi,  Rita Cucchiara"
592,Structure-Preserving Stereoscopic View Synthesis With Multi-Scale Adversarial Correlation Matching,"Yu Zhang,  Dongqing Zou,  Jimmy S. Ren,  Zhe Jiang,  Xiaohao Chen"
593,DynTypo: Example-Based Dynamic Text Effects Transfer,"Yifang Men,  Zhouhui Lian,  Yingmin Tang,  Jianguo Xiao"
594,Arbitrary Style Transfer With Style-Attentional Networks,"Dae Young Park,  Kwang Hee Lee"
595,Typography With Decor: Intelligent Text Style Transfer,"Wenjing Wang,  Jiaying Liu,  Shuai Yang,  Zongming Guo"
596,RL-GAN-Net: A Reinforcement Learning Agent Controlled GAN Network for Real-Time Point Cloud Shape Completion,"Muhammad Sarmad,  Hyunjoo Jenny Lee,  Young Min Kim"
597,Photo Wake-Up: 3D Character Animation From a Single Photo,"Chung-Yi Weng,  Brian Curless,  Ira Kemelmacher-Shlizerman"
598,DeepLight: Learning Illumination for Unconstrained Mobile Mixed Reality,"Chloe LeGendre,  Wan-Chun Ma,  Graham Fyffe,  John Flynn,  Laurent Charbonnel,  Jay Busch,  Paul Debevec"
599,Iterative Residual CNNs for Burst Photography Applications,"Filippos Kokkinos,  Stamatis Lefkimmiatis"
600,Learning Implicit Fields for Generative Shape Modeling,"Zhiqin Chen,  Hao Zhang"
601,Reliable and Efficient Image Cropping: A Grid Anchor Based Approach,"Hui Zeng,  Lida Li,  Zisheng Cao,  Lei Zhang"
602,Patch-Based Progressive 3D Point Set Upsampling,"Wang Yifan,  Shihao Wu,  Hui Huang,  Daniel Cohen-Or,  Olga Sorkine-Hornung"
603,An Iterative and Cooperative Top-Down and Bottom-Up Inference Network for Salient Object Detection,"Wenguan Wang,  Jianbing Shen,  Ming-Ming Cheng,  Ling Shao"
604,Deep Stacked Hierarchical Multi-Patch Network for Image Deblurring,"Hongguang Zhang,  Yuchao Dai,  Hongdong Li,  Piotr Koniusz"
605,Turn a Silicon Camera Into an InGaAs Camera,"Feifan Lv,  Yinqiang Zheng,  Bohan Zhang,  Feng Lu"
606,Low-Rank Tensor Completion With a New Tensor Nuclear Norm Induced by Invertible Linear Transforms,"Canyi Lu,  Xi Peng,  Yunchao Wei"
607,Joint Representative Selection and Feature Learning: A Semi-Supervised Approach,"Suchen Wang,  Jingjing Meng,  Junsong Yuan,  Yap-Peng Tan"
608,The Domain Transform Solver,"Akash Bapat,  Jan-Michael Frahm"
609,CapSal: Leveraging Captioning to Boost Semantics for Salient Object Detection,"Lu Zhang,  Jianming Zhang,  Zhe Lin,  Huchuan Lu,  You He"
610,Phase-Only Image Based Kernel Estimation for Single Image Blind Deblurring,"Liyuan Pan,  Richard Hartley,  Miaomiao Liu,  Yuchao Dai"
611,Hierarchical Discrete Distribution Decomposition for Match Density Estimation,"Zhichao Yin,  Trevor Darrell,  Fisher Yu"
612,FOCNet: A Fractional Optimal Control Network for Image Denoising,"Xixi Jia,  Sanyang Liu,  Xiangchu Feng,  Lei Zhang"
613,Orthogonal Decomposition Network for Pixel-Wise Binary Classification,"Chang Liu,  Fang Wan,  Wei Ke,  Zhuowei Xiao,  Yuan Yao,  Xiaosong Zhang,  Qixiang Ye"
614,Multi-Source Weak Supervision for Saliency Detection,"Yu Zeng,  Yunzhi Zhuge,  Huchuan Lu,  Lihe Zhang,  Mingyang Qian,  Yizhou Yu"
615,ComDefend: An Efficient Image Compression Model to Defend Adversarial Examples,"Xiaojun Jia,  Xingxing Wei,  Xiaochun Cao,  Hassan Foroosh"
616,Combinatorial Persistency Criteria for Multicut and Max-Cut,"Jan-Hendrik Lange,  Bjoern Andres,  Paul Swoboda"
617,S4Net: Single Stage Salient-Instance Segmentation,"Ruochen Fan,  Ming-Ming Cheng,  Qibin Hou,  Tai-Jiang Mu,  Jingdong Wang,  Shi-Min Hu"
618,A Decomposition Algorithm for the Sparse Generalized Eigenvalue Problem,"Ganzhao Yuan,  Li Shen,  Wei-Shi Zheng"
619,Polynomial Representation for Persistence Diagram,"Zhichao Wang,  Qian Li,  Gang Li,  Guandong Xu"
620,Crowd Counting and Density Estimation by Trellis Encoder-Decoder Networks,"Xiaolong Jiang,  Zehao Xiao,  Baochang Zhang,  Xiantong Zhen,  Xianbin Cao,  David Doermann,  Ling Shao"
621,Cross-Atlas Convolution for Parameterization Invariant Learning on Textured Mesh Surface,"Shiwei Li,  Zixin Luo,  Mingmin Zhen,  Yao Yao,  Tianwei Shen,  Tian Fang,  Long Quan"
622,Deep Surface Normal Estimation With Hierarchical RGB-D Fusion,"Jin Zeng,  Yanfeng Tong,  Yunmu Huang,  Qiong Yan,  Wenxiu Sun,  Jing Chen,  Yongtian Wang"
623,Knowledge-Embedded Routing Network for Scene Graph Generation,"Tianshui Chen,  Weihao Yu,  Riquan Chen,  Liang Lin"
624,An End-To-End Network for Panoptic Segmentation,"Huanyu Liu,  Chao Peng,  Changqian Yu,  Jingbo Wang,  Xu Liu,  Gang Yu,  Wei Jiang"
625,Fast and Flexible Indoor Scene Synthesis via Deep Convolutional Generative Models,"Daniel Ritchie,  Kai Wang,  Yu-An Lin"
626,Marginalized Latent Semantic Encoder for Zero-Shot Learning,"Zhengming Ding,  Hongfu Liu"
627,Scale-Adaptive Neural Dense Features: Learning via Hierarchical Context Aggregation,"Jaime Spencer,  Richard Bowden,  Simon Hadfield"
628,Unsupervised Embedding Learning via Invariant and Spreading Instance Feature,"Mang Ye,  Xu Zhang,  Pong C. Yuen,  Shih-Fu Chang"
629,AOGNets: Compositional Grammatical Architectures for Deep Learning,"Xilai Li,  Xi Song,  Tianfu Wu"
630,A Robust Local Spectral Descriptor for Matching Non-Rigid Shapes With Incompatible Shape Structures,"Yiqun Wang,  Jianwei Guo,  Dong-Ming Yan,  Kai Wang,  Xiaopeng Zhang"
631,Context and Attribute Grounded Dense Captioning,"Guojun Yin,  Lu Sheng,  Bin Liu,  Nenghai Yu,  Xiaogang Wang,  Jing Shao"
632,Spot and Learn: A Maximum-Entropy Patch Sampler for Few-Shot Image Classification,"Wen-Hsuan Chu,  Yu-Jhe Li,  Jing-Cheng Chang,  Yu-Chiang Frank Wang"
633,Interpreting CNNs via Decision Trees,"Quanshi Zhang,  Yu Yang,  Haotian Ma,  Ying Nian Wu"
634,Dense Relational Captioning: Triple-Stream Networks for Relationship-Based Captioning,"Dong-Jin Kim,  Jinsoo Choi,  Tae-Hyun Oh,  In So Kweon"
635,Deep Modular Co-Attention Networks for Visual Question Answering,"Zhou Yu,  Jun Yu,  Yuhao Cui,  Dacheng Tao,  Qi Tian"
636,Synthesizing Environment-Aware Activities via Activity Sketches,"Yuan-Hong Liao,  Xavier Puig,  Marko Boben,  Antonio Torralba,  Sanja Fidler"
637,Self-Critical N-Step Training for Image Captioning,"Junlong Gao,  Shiqi Wang,  Shanshe Wang,  Siwei Ma,  Wen Gao"
638,Multi-Target Embodied Question Answering,"Licheng Yu,  Xinlei Chen,  Georgia Gkioxari,  Mohit Bansal,  Tamara L. Berg,  Dhruv Batra"
639,Visual Question Answering as Reading Comprehension,"Hui Li,  Peng Wang,  Chunhua Shen,  Anton van den Hengel"
640,StoryGAN: A Sequential Conditional GAN for Story Visualization,"Yitong Li,  Zhe Gan,  Yelong Shen,  Jingjing Liu,  Yu Cheng,  Yuexin Wu,  Lawrence Carin,  David Carlson,  Jianfeng Gao"
641,Noise-Aware Unsupervised Deep Lidar-Stereo Fusion,"Xuelian Cheng,  Yiran Zhong,  Yuchao Dai,  Pan Ji,  Hongdong Li"
642,Versatile Multiple Choice Learning and Its Application to Vision Computing,"Kai Tian,  Yi Xu,  Shuigeng Zhou,  Jihong Guan"
643,EV-Gait: Event-Based Robust Gait Recognition Using Dynamic Vision Sensors,"Yanxiang Wang,  Bowen Du,  Yiran Shen,  Kai Wu,  Guangrong Zhao,  Jianguo Sun,  Hongkai Wen"
644,ToothNet: Automatic Tooth Instance Segmentation and Identification From Cone Beam CT Images,"Zhiming Cui,  Changjian Li,  Wenping Wang"
645,Modularized Textual Grounding for Counterfactual Resilience,"Zhiyuan Fang,  Shu Kong,  Charless Fowlkes,  Yezhou Yang"
646,L3-Net: Towards Learning Based LiDAR Localization for Autonomous Driving,"Weixin Lu,  Yao Zhou,  Guowei Wan,  Shenhua Hou,  Shiyu Song"
647,Panoptic Feature Pyramid Networks,"Alexander Kirillov,  Ross Girshick,  Kaiming He,  Piotr Dollar"
648,Mask Scoring R-CNN,"Zhaojin Huang,  Lichao Huang,  Yongchao Gong,  Chang Huang,  Xinggang Wang"
649,Reasoning-RCNN: Unifying Adaptive Global Reasoning Into Large-Scale Object Detection,"Hang Xu,  Chenhan Jiang,  Xiaodan Liang,  Liang Lin,  Zhenguo Li"
650,Cross-Modality Personalization for Retrieval,"Nils Murrugarra-Llerena,  Adriana Kovashka"
651,Composing Text and Image for Image Retrieval - an Empirical Odyssey,"Nam Vo,  Lu Jiang,  Chen Sun,  Kevin Murphy,  Li-Jia Li,  Li Fei-Fei,  James Hays"
652,Arbitrary Shape Scene Text Detection With Adaptive Text Region Representation,"Xiaobing Wang,  Yingying Jiang,  Zhenbo Luo,  Cheng-Lin Liu,  Hyunsoo Choi,  Sungjin Kim"
653,Adaptive NMS: Refining Pedestrian Detection in a Crowd,"Songtao Liu,  Di Huang,  Yunhong Wang"
654,"Point in, Box Out: Beyond Counting Persons in Crowds","Yuting Liu,  Miaojing Shi,  Qijun Zhao,  Xiaofang Wang"
655,Locating Objects Without Bounding Boxes,"Javier Ribera,  David Guera,  Yuhao Chen,  Edward J. Delp"
656,FineGAN: Unsupervised Hierarchical Disentanglement for Fine-Grained Object Generation and Discovery,"Krishna Kumar Singh,  Utkarsh Ojha,  Yong Jae Lee"
657,Mutual Learning of Complementary Networks via Residual Correction for Improving Semi-Supervised Classification,"Si Wu,  Jichang Li,  Cheng Liu,  Zhiwen Yu,  Hau-San Wong"
658,Sampling Techniques for Large-Scale Object Detection From Sparsely Annotated Objects,"Yusuke Niitani,  Takuya Akiba,  Tommi Kerola,  Toru Ogawa,  Shotaro Sano,  Shuji Suzuki"
659,Curls & Whey: Boosting Black-Box Adversarial Attacks,"Yucheng Shi,  Siyu Wang,  Yahong Han"
660,Barrage of Random Transforms for Adversarially Robust Defense,"Edward Raff,  Jared Sylvester,  Steven Forsyth,  Mark McLean"
661,Aggregation Cross-Entropy for Sequence Recognition,"Zecheng Xie,  Yaoxiong Huang,  Yuanzhi Zhu,  Lianwen Jin,  Yuliang Liu,  Lele Xie"
662,LaSO: Label-Set Operations Networks for Multi-Label Few-Shot Learning,"Amit Alfassy,  Leonid Karlinsky,  Amit Aides,  Joseph Shtok,  Sivan Harary,  Rogerio Feris,  Raja Giryes,  Alex M. Bronstein"
663,Few-Shot Learning With Localization in Realistic Settings,"Davis Wertheimer,  Bharath Hariharan"
664,AdaGraph: Unifying Predictive and Continuous Domain Adaptation Through Graphs,"Massimiliano Mancini,  Samuel Rota Bulo,  Barbara Caputo,  Elisa Ricci"
665,Grounded Video Description,"Luowei Zhou,  Yannis Kalantidis,  Xinlei Chen,  Jason J. Corso,  Marcus Rohrbach"
666,Streamlined Dense Video Captioning,"Jonghwan Mun,  Linjie Yang,  Zhou Ren,  Ning Xu,  Bohyung Han"
667,Adversarial Inference for Multi-Sentence Video Description,"Jae Sung Park,  Marcus Rohrbach,  Trevor Darrell,  Anna Rohrbach"
668,Unified Visual-Semantic Embeddings: Bridging Vision and Language With Structured Meaning Representations,"Hao Wu,  Jiayuan Mao,  Yufeng Zhang,  Yuning Jiang,  Lei Li,  Weiwei Sun,  Wei-Ying Ma"
669,Learning to Compose Dynamic Tree Structures for Visual Contexts,"Kaihua Tang,  Hanwang Zhang,  Baoyuan Wu,  Wenhan Luo,  Wei Liu"
670,Reinforced Cross-Modal Matching and Self-Supervised Imitation Learning for Vision-Language Navigation,"Xin Wang,  Qiuyuan Huang,  Asli Celikyilmaz,  Jianfeng Gao,  Dinghan Shen,  Yuan-Fang Wang,  William Yang Wang,  Lei Zhang"
671,Dynamic Fusion With Intra- and Inter-Modality Attention Flow for Visual Question Answering,"Peng Gao,  Zhengkai Jiang,  Haoxuan You,  Pan Lu,  Steven C. H. Hoi,  Xiaogang Wang,  Hongsheng Li"
672,Cycle-Consistency for Robust Visual Question Answering,"Meet Shah,  Xinlei Chen,  Marcus Rohrbach,  Devi Parikh"
673,Embodied Question Answering in Photorealistic Environments With Point Cloud Perception,"Erik Wijmans,  Samyak Datta,  Oleksandr Maksymets,  Abhishek Das,  Georgia Gkioxari,  Stefan Lee,  Irfan Essa,  Devi Parikh,  Dhruv Batra"
674,Reasoning Visual Dialogs With Structural and Partial Observations,"Zilong Zheng,  Wenguan Wang,  Siyuan Qi,  Song-Chun Zhu"
675,Recursive Visual Attention in Visual Dialog,"Yulei Niu,  Hanwang Zhang,  Manli Zhang,  Jianhong Zhang,  Zhiwu Lu,  Ji-Rong Wen"
676,Two Body Problem: Collaborative Visual Task Completion,"Unnat Jain,  Luca Weihs,  Eric Kolve,  Mohammad Rastegari,  Svetlana Lazebnik,  Ali Farhadi,  Alexander G. Schwing,  Aniruddha Kembhavi"
677,GQA: A New Dataset for Real-World Visual Reasoning and Compositional Question Answering,"Drew A. Hudson,  Christopher D. Manning"
678,Text2Scene: Generating Compositional Scenes From Textual Descriptions,"Fuwen Tan,  Song Feng,  Vicente Ordonez"
679,From Recognition to Cognition: Visual Commonsense Reasoning,"Rowan Zellers,  Yonatan Bisk,  Ali Farhadi,  Yejin Choi"
680,The Regretful Agent: Heuristic-Aided Navigation Through Progress Estimation,"Chih-Yao Ma,  Zuxuan Wu,  Ghassan AlRegib,  Caiming Xiong,  Zsolt Kira"
681,Tactical Rewind: Self-Correction via Backtracking in Vision-And-Language Navigation,"Liyiming Ke,  Xiujun Li,  Yonatan Bisk,  Ari Holtzman,  Zhe Gan,  Jingjing Liu,  Jianfeng Gao,  Yejin Choi,  Siddhartha Srinivasa"
682,Learning to Learn How to Learn: Self-Adaptive Visual Navigation Using Meta-Learning,"Mitchell Wortsman,  Kiana Ehsani,  Mohammad Rastegari,  Ali Farhadi,  Roozbeh Mottaghi"
683,High Flux Passive Imaging With Single-Photon Sensors,"Atul Ingle,  Andreas Velten,  Mohit Gupta"
684,Photon-Flooded Single-Photon 3D Cameras,"Anant Gupta,  Atul Ingle,  Andreas Velten,  Mohit Gupta"
685,Acoustic Non-Line-Of-Sight Imaging,"David B. Lindell,  Gordon Wetzstein,  Vladlen Koltun"
686,Steady-State Non-Line-Of-Sight Imaging,"Wenzheng Chen,  Simon Daneau,  Fahim Mannan,  Felix Heide"
687,A Theory of Fermat Paths for Non-Line-Of-Sight Shape Reconstruction,"Shumian Xin,  Sotiris Nousias,  Kiriakos N. Kutulakos,  Aswin C. Sankaranarayanan,  Srinivasa G. Narasimhan,  Ioannis Gkioulekas"
688,End-To-End Projector Photometric Compensation,"Bingyao Huang,  Haibin Ling"
689,Bringing a Blurry Frame Alive at High Frame-Rate With an Event Camera,"Liyuan Pan,  Cedric Scheerlinck,  Xin Yu,  Richard Hartley,  Miaomiao Liu,  Yuchao Dai"
690,Bringing Alive Blurred Moments,"Kuldeep Purohit,  Anshul Shah,  A. N. Rajagopalan"
691,Learning to Synthesize Motion Blur,"Tim Brooks,  Jonathan T. Barron"
692,Underexposed Photo Enhancement Using Deep Illumination Estimation,"Ruixing Wang,  Qing Zhang,  Chi-Wing Fu,  Xiaoyong Shen,  Wei-Shi Zheng,  Jiaya Jia"
693,Blind Visual Motif Removal From a Single Image,"Amir Hertz,  Sharon Fogel,  Rana Hanocka,  Raja Giryes,  Daniel Cohen-Or"
694,Non-Local Meets Global: An Integrated Paradigm for Hyperspectral Denoising,"Wei He,  Quanming Yao,  Chao Li,  Naoto Yokoya,  Qibin Zhao"
695,Neural Rerendering in the Wild,"Moustafa Meshry,  Dan B. Goldman,  Sameh Khamis,  Hugues Hoppe,  Rohit Pandey,  Noah Snavely,  Ricardo Martin-Brualla"
696,GeoNet: Deep Geodesic Networks for Point Cloud Analysis,"Tong He,  Haibin Huang,  Li Yi,  Yuqian Zhou,  Chihao Wu,  Jue Wang,  Stefano Soatto"
697,MeshAdv: Adversarial Meshes for Visual Recognition,"Chaowei Xiao,  Dawei Yang,  Bo Li,  Jia Deng,  Mingyan Liu"
698,Fast Spatially-Varying Indoor Lighting Estimation,"Mathieu Garon,  Kalyan Sunkavalli,  Sunil Hadap,  Nathan Carr,  Jean-Francois Lalonde"
699,Neural Illumination: Lighting Prediction for Indoor Environments,"Shuran Song,  Thomas Funkhouser"
700,Deep Sky Modeling for Single Image Outdoor Lighting Estimation,"Yannick Hold-Geoffroy,  Akshaya Athawale,  Jean-Francois Lalonde"
701,Bidirectional Learning for Domain Adaptation of Semantic Segmentation,"Yunsheng Li,  Lu Yuan,  Nuno Vasconcelos"
702,Enhanced Bayesian Compression via Deep Reinforcement Learning,"Xin Yuan,  Liangliang Ren,  Jiwen Lu,  Jie Zhou"
703,Strong-Weak Distribution Alignment for Adaptive Object Detection,"Kuniaki Saito,  Yoshitaka Ushiku,  Tatsuya Harada,  Kate Saenko"
704,MFAS: Multimodal Fusion Architecture Search,"Juan-Manuel Perez-Rua,  Valentin Vielzeuf,  Stephane Pateux,  Moez Baccouche,  Frederic Jurie"
705,Disentangling Adversarial Robustness and Generalization,"David Stutz,  Matthias Hein,  Bernt Schiele"
706,ShieldNets: Defending Against Adversarial Attacks Using Probabilistic Adversarial Robustness,"Rajkumar Theagarajan,  Ming Chen,  Bir Bhanu,  Jing Zhang"
707,Deeply-Supervised Knowledge Synergy,"Dawei Sun,  Anbang Yao,  Aojun Zhou,  Hao Zhao"
708,Dual Residual Networks Leveraging the Potential of Paired Operations for Image Restoration,"Xing Liu,  Masanori Suganuma,  Zhun Sun,  Takayuki Okatani"
709,Probabilistic End-To-End Noise Correction for Learning With Noisy Labels,"Kun Yi,  Jianxin Wu"
710,Attention-Guided Unified Network for Panoptic Segmentation,"Yanwei Li,  Xinze Chen,  Zheng Zhu,  Lingxi Xie,  Guan Huang,  Dalong Du,  Xingang Wang"
711,NAS-FPN: Learning Scalable Feature Pyramid Architecture for Object Detection,"Golnaz Ghiasi,  Tsung-Yi Lin,  Quoc V. Le"
712,OICSR: Out-In-Channel Sparsity Regularization for Compact Deep Neural Networks,"Jiashi Li,  Qi Qi,  Jingyu Wang,  Ce Ge,  Yujian Li,  Zhangzhang Yue,  Haifeng Sun"
713,Semantically Aligned Bias Reducing Zero Shot Learning,"Akanksha Paul,  Narayanan C. Krishnan,  Prateek Munjal"
714,Feature Space Perturbations Yield More Transferable Adversarial Examples,"Nathan Inkawhich,  Wei Wen,  Hai (Helen) Li,  Yiran Chen"
715,IGE-Net: Inverse Graphics Energy Networks for Human Pose Estimation and Single-View Reconstruction,"Dominic Jack,  Frederic Maire,  Sareh Shirazi,  Anders Eriksson"
716,Accelerating Convolutional Neural Networks via Activation Map Compression,Georgios Georgiadis
717,Knowledge Distillation via Instance Relationship Graph,"Yufan Liu,  Jiajiong Cao,  Bing Li,  Chunfeng Yuan,  Weiming Hu,  Yangxi Li,  Yunqiang Duan"
718,PPGNet: Learning Point-Pair Graph for Line Segment Detection,"Ziheng Zhang,  Zhengxin Li,  Ning Bi,  Jia Zheng,  Jinlei Wang,  Kun Huang,  Weixin Luo,  Yanyu Xu,  Shenghua Gao"
719,Building Detail-Sensitive Semantic Segmentation Networks With Polynomial Pooling,"Zhen Wei,  Jingyi Zhang,  Li Liu,  Fan Zhu,  Fumin Shen,  Yi Zhou,  Si Liu,  Yao Sun,  Ling Shao"
