Jingwan Lu,4
Jiyang Gao,4
Wael AbdAlmageed,4
Srikrishna Karanam,4
Hongguang Zhang,4
Di Xie,4
Federica Bogo,4
Ales Leonardis,4
Quanquan Li,4
Youliang Yan,4
Francois Fleuret,4
Javier Romero,4
Yoav Y. Schechner,4
Chen-Change Loy,4
Jae Shin Yoon,4
Ronghang Hu,4
Julien Valentin,4
Stylianos Ploumpis,4
Jason Kuen,4
Forrester Cole,4
Nam Ik Cho,4
Mohan S. Kankanhalli,4
Takuhiro Kaneko,4
Irwin King,4
Kaiyue Pang,4
Dimitris N. Metaxas,4
Yanyu Xu,4
Frank Michel,4
Peisong Wang,4
Anton Milan,4
Wei Yang,4
Xin Yuan,4
Fred A. Hamprecht,4
Renjie Liao,4
Dengxin Dai,4
Didier Stricker,4
Shi-Min Hu,4
Zheng Zhu,4
Zhengqin Li,4
Abel Gonzalez-Garcia,4
Kihyuk Sohn,4
Ruslan Salakhutdinov,4
Yiran Zhong,4
Vicente Ordonez,4
Jun Xing,4
Lei Wang,4
Ranjay Krishna,4
Inbar Mosseri,4
Yulan Guo,4
Ji Liu,4
Ziyu Zhang,4
Venkatesh Saligrama,4
Amin Jourabloo,4
Le Song,4
Thiemo Alldieck,4
Yin Li,4
Tao Yu,4
Nong Sang,4
Chun-Guang Li,4
Jurgen Gall,4
Chunhong Pan,4
Kyle Genova,4
Abhishek Das,4
Fang Wan,4
Mingliang Xu,4
Yannick Hold-Geoffroy,4
Riza Alp Guler,4
Jun Li,4
Yusuf Aytar,4
Dongze Lian,4
Jianmin Bao,4
Ji Lin,4
Hui Su,4
Andrei Zanfir,4
Pengfei Zhu,4
Haoqi Fan,4
Yu Wu,4
Xi Li,4
Qi Xie,4
Peng Zhou,4
Kalle Astrom,4
Richard Socher,4
Kavita Bala,4
Li Yuan,4
William Yang Wang,4
Hyunwoo J. Kim,4
Bing Li,4
Zhen Li,4
Ruiqi Gao,4
Li Shen,4
Timur Bagautdinov,4
George Papandreou,4
Oscar Koller,4
Anurag Arnab,4
Qi Liu,4
Zongben Xu,4
Nick Barnes,4
Ting-Chun Wang,4
Wayne Wu,4
Antonio Agudo,4
Dim P. Papadopoulos,4
Xiyang Dai,4
Dieter Fox,4
Ancong Wu,4
Liyuan Pan,4
Zhongfei Zhang,4
Edmond Boyer,4
Amy Zhao,4
Xing Xu,4
Bryan Catanzaro,4
Orazio Gallo,4
Zhen Wei,4
Chong Luo,4
Guiguang Ding,4
John Flynn,4
Zhe Wang,4
Ning Wang,4
Irene Kotsia,4
Sergey Tulyakov,4
Minsi Wang,4
Hau-San Wong,4
Roland Kwitt,4
Anurag Ranjan,4
Yali Li,4
Hans-Peter Seidel,4
Qi Wang,4
Fuchun Sun,4
George Toderici,4
Yuan Yuan,4
